method,family,snr_db,seed,ss_mse,ss_mse_db,ep_mse,conv_time,inference_time_ms
VSS-LMS (Aboulnasr),burst,10.0,3,1063546875.8223207,90.26756636187336,1260663987.145766,104,21.742181001172867
VSS-LMS (Aboulnasr),burst,10.0,4,1.8709790583705494e+43,432.7206892652459,4.677447645926374e+42,104,23.642195003048982
VSS-LMS (Aboulnasr),chirp_interferer,10.0,0,0.02905903821178074,-15.367187639469597,0.043537605218363355,104,21.60198799901991
VSS-LMS (Aboulnasr),chirp_interferer,10.0,1,0.02672962813823149,-15.730070830767273,0.039084090056076916,161,23.084243999619503
VSS-LMS (Aboulnasr),chirp_interferer,10.0,2,0.031681353643037834,-14.991962706565092,0.042536214741677326,104,22.370924001734238
VSS-LMS (Aboulnasr),chirp_interferer,10.0,3,0.0385388602969919,-14.14101132794521,0.04362289872127593,305,22.14000800086069
VSS-LMS (Aboulnasr),chirp_interferer,10.0,4,0.030654716964201176,-15.135026893563124,0.04335883949532573,1199,22.900554999068845
VSS-LMS (Mathews),gaussian,10.0,0,0.036870135340778,-14.333252681959047,0.03712465495923133,105,34.814823000488104
VSS-LMS (Mathews),gaussian,10.0,1,0.039279207521331946,-14.058372829052033,0.038450095356265736,131,39.760925003065495
VSS-LMS (Mathews),gaussian,10.0,2,0.03195008944314512,-14.955279216982479,0.038461899631695703,558,75.45379500152194
VSS-LMS (Mathews),gaussian,10.0,3,0.037361426702577576,-14.275765479221228,0.03712507964836128,307,69.92807200003881
VSS-LMS (Mathews),gaussian,10.0,4,0.030589804132655118,-15.144233037915589,0.0373840155518895,347,34.849364998081
VSS-LMS (Mathews),colored,10.0,0,0.05089994500849128,-12.932826868594574,0.046424595889689245,105,51.628700999572175
VSS-LMS (Mathews),colored,10.0,1,0.04584694010353634,-13.386896445099982,0.05189514305517623,401,77.7987799992843
VSS-LMS (Mathews),colored,10.0,2,0.041938823438707994,-13.773837574855976,0.05033447286597741,105,57.51349499769276
VSS-LMS (Mathews),colored,10.0,3,0.05412903508933827,-12.665697146173564,0.048202608129266016,506,36.8782680016011
VSS-LMS (Mathews),colored,10.0,4,0.05219060687134622,-12.82407653139197,0.05056377991676302,106,45.76383699895814
VSS-LMS (Mathews),impulsive,10.0,0,0.0308993947910584,-15.100500267578013,0.037643329814060135,104,32.64603699790314
VSS-LMS (Mathews),impulsive,10.0,1,0.03888727332954864,-14.101925073285335,0.040378670468955616,104,32.60843500174815
VSS-LMS (Mathews),impulsive,10.0,2,0.053590954641623605,-12.70908506581488,0.038981215686927556,105,32.871120998606784
VSS-LMS (Mathews),impulsive,10.0,3,0.03534979133421806,-14.516131454379678,0.03937947968916531,307,37.544939001236344
VSS-LMS (Mathews),impulsive,10.0,4,0.055030204120782196,-12.59398876271176,0.037714788194133105,204,35.06697999910102
VSS-LMS (Mathews),time_varying,10.0,0,0.05181277273418665,-12.85563166034243,0.04017619180880414,104,32.03158999895095
VSS-LMS (Mathews),time_varying,10.0,1,0.05130261109318087,-12.898605305034582,0.04398132658917986,149,32.50493700033985
VSS-LMS (Mathews),time_varying,10.0,2,0.04897871226909163,-13.099926373686174,0.07040933006903467,1210,32.79049500270048
VSS-LMS (Mathews),time_varying,10.0,3,0.18031412714469558,-7.439702460947345,0.1061729212838857,627,34.318035999604035
VSS-LMS (Mathews),time_varying,10.0,4,0.026836843186660173,-15.712685714691723,0.08318741030161766,104,30.916365001758095
VSS-LMS (Mathews),regime_switch,10.0,0,0.031386390855307755,-15.032586212641661,0.17754476192621432,1733,31.376704999274807
VSS-LMS (Mathews),regime_switch,10.0,1,3.104413759940894e+33,334.91979599726534,7.761034399852235e+32,104,33.35130699997535
VSS-LMS (Mathews),regime_switch,10.0,2,0.05001277444671965,-13.009190523926879,0.05568799818677576,481,32.183276998694055
VSS-LMS (Mathews),regime_switch,10.0,3,0.057883419811757764,-12.37445818224472,0.08230615165580245,513,30.54757000063546
VSS-LMS (Mathews),regime_switch,10.0,4,0.026675839360075677,-15.738819065183593,0.03481536280671153,341,31.645286002458306
VSS-LMS (Mathews),alpha_stable,10.0,0,166582.5565246478,52.21629522870819,1710103.159730358,147,31.139708997216076
VSS-LMS (Mathews),alpha_stable,10.0,1,0.022823945923700302,-16.416092702956036,0.04185609933320023,104,32.603171002847375
VSS-LMS (Mathews),alpha_stable,10.0,2,0.03391341609758146,-14.696284615330342,0.03894792554712263,105,30.64678900045692
VSS-LMS (Mathews),alpha_stable,10.0,3,0.03590018191675284,-14.449033507064708,0.038412474952375396,121,31.52346199931344
VSS-LMS (Mathews),alpha_stable,10.0,4,0.022042049457618486,-16.567480274614255,0.03753217163185032,104,37.30436399928294
VSS-LMS (Mathews),burst,10.0,0,0.018350774448452966,-17.363456026910935,0.043228770334999764,104,34.50616600093781
VSS-LMS (Mathews),burst,10.0,1,0.03851053633833952,-14.144204328809415,0.04196142069487093,104,29.49021799940965
VSS-LMS (Mathews),burst,10.0,2,0.019710882852155234,-17.052939231753086,0.03961986636943623,104,31.73244899880956
VSS-LMS (Mathews),burst,10.0,3,0.013326369536923142,-18.75288147990012,0.05697040576850062,104,44.733659000485204
