step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
528000,0.263427569261321,-5.793387754944243,0.21936047506550022,regime_switch,10.0,0
528000,0.2238244771650737,-6.500924213068682,0.14766222896700054,time_varying,0.0,0
544000,0.19547912426758274,-7.088996152453292,0.2002038685483326,gaussian,5.0,0
544000,0.19381695497965376,-7.1260823382573735,0.160141288278597,gaussian,10.0,0
544000,0.1899201642039614,-7.2142892289834135,0.19848846247331106,impulsive,0.0,0
544000,0.19487799755452093,-7.102371915628978,0.20654053662813393,regime_switch,10.0,0
544000,0.15463880870071586,-8.106815046615,0.17882864960537256,gaussian,10.0,0
544000,0.09767106389347158,-10.102340816476405,0.06877944142266426,regime_switch,20.0,0
544000,0.15631066803766713,-8.060113808277665,0.14386077864673807,impulsive,5.0,0
544000,0.26165434824791767,-5.822720436309101,0.2585065642837033,time_varying,0.0,0
560000,0.14217918614540948,-8.47163976063155,0.18826498492766933,time_varying,0.0,0
560000,0.037178829896042584,-14.297042825913985,0.167596052402677,regime_switch,0.0,0
560000,0.31559719917590967,-5.008668596686072,0.3156791887106299,regime_switch,5.0,0
560000,0.24084855135186017,-6.18255961520405,0.22840833021842172,impulsive,5.0,0
560000,0.2548961120572301,-5.936367887933218,0.27309279560755056,time_varying,10.0,0
560000,0.44226108588293206,-3.5432127209177984,0.34543672120939756,time_varying,15.0,0
560000,0.6028522571240228,-2.1978910871743733,0.45541625235574756,regime_switch,0.0,0
560000,0.04706623080663103,-13.272905797896538,0.044651925668795986,gaussian,0.0,0
576000,0.09544725878895587,-10.202365398684389,0.16414420042187805,regime_switch,10.0,0
576000,0.5117331781062271,-2.909564247285389,0.41156952072307024,impulsive,10.0,0
576000,0.06633195377987988,-11.782772105448544,0.046733966769973136,time_varying,20.0,0
576000,0.18652935010210275,-7.292528229172756,0.1770837211269843,gaussian,10.0,0
576000,0.23296803335670277,-6.327036664794861,0.30857851270311254,impulsive,10.0,0
576000,0.05950346692191908,-12.254577297062593,0.08018428962390237,gaussian,0.0,0
576000,0.08113058802791594,-10.908153762742375,0.08696363216670625,gaussian,5.0,0
576000,0.35540297165143614,-4.492789452227273,0.3597887831126107,time_varying,15.0,0
592000,0.07674685734332935,-11.149393991206107,0.07591364700909803,gaussian,0.0,0
592000,0.04293172610570669,-13.672216499890503,0.04201229997186371,impulsive,15.0,0
592000,0.40130844014099276,-3.9652170628024552,0.33755525111049783,colored,15.0,0
592000,0.36632614391177004,-4.3613208556182474,0.30823140365635904,time_varying,15.0,0
592000,0.08244018652200655,-10.838610342894665,0.05504670059782749,colored,0.0,0
592000,0.1512012274914707,-8.204446831004029,0.23419414327703503,time_varying,0.0,0
592000,0.21685947049888463,-6.638216069667754,0.3461668894421879,regime_switch,20.0,0
592000,0.3436306562668573,-4.639080984669147,0.27710889076401274,regime_switch,10.0,0
608000,0.29796298271153193,-5.258376869380507,0.25890401749251457,regime_switch,5.0,0
608000,0.07019971784304894,-11.536646334402636,0.05514550724668136,gaussian,15.0,0
608000,0.05829601940861379,-12.343610988852333,0.06961811136170191,time_varying,5.0,0
608000,0.05939229934602123,-12.262698608756473,0.05067036955891383,gaussian,5.0,0
608000,0.3456257297914565,-4.613939343327754,0.3086277248443813,regime_switch,15.0,0
608000,0.43259503875632,-3.639184656012144,0.4790241237653208,impulsive,5.0,0
608000,0.2463714454327549,-6.084096285253545,0.27564251204279394,gaussian,15.0,0
608000,0.2433980777195261,-6.136828560100821,0.3625327771780539,regime_switch,20.0,0
624000,0.04267792612169225,-13.697966927000998,0.04484982505498583,gaussian,20.0,0
